,artists,name,track_id,source,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
830,The Black Keys,Meet Me in the City,0vblqF5R4FyCAVBasjLGdu,Saved,0.579,0.482,218467,0.754,0vblqF5R4FyCAVBasjLGdu,0.227,9,0.11,-5.486,1,0.0538,121.418,4,0.301
831,Jesse Daniel Smith,First Day of My Life (Acoustic),0QQNbHmFZv4xWZvS7jsLd4,Saved,0.858,0.49,168307,0.223,0QQNbHmFZv4xWZvS7jsLd4,1.72e-06,7,0.383,-14.791,1,0.0375,92.107,4,0.377
832,The Revivalists,It Was A Sin,2JRkfugsvOPvTLmd0dVppc,Saved,0.362,0.428,294640,0.603,2JRkfugsvOPvTLmd0dVppc,0.000231,7,0.151,-6.972,1,0.0367,155.927,4,0.129
833,Valerie June,Astral Plane,1ISGSSgVnZhyiOGSI8itNa,Saved,0.813,0.497,218640,0.256,1ISGSSgVnZhyiOGSI8itNa,0.0778,9,0.0648,-10.828,1,0.0336,86.581,4,0.234
834,Lucy Dacus,Dream State...,6tp18AVA4FEjFTYaSD8exB,Saved,0.113,0.295,210614,0.278,6tp18AVA4FEjFTYaSD8exB,0.469,7,0.127,-9.867,1,0.0288,84.137,4,0.109
835,Lucy Dacus,Night Shift,3ONaqCb780ATQB9j3vSoi2,Saved,0.312,0.48,391829,0.31,3ONaqCb780ATQB9j3vSoi2,1.47e-05,9,0.113,-7.887,1,0.0258,86.149,4,0.16
836,Louis The Child,Go,37o2wypJyP6rTfTI9rlaVY,Saved,0.835,0.625,134638,0.442,37o2wypJyP6rTfTI9rlaVY,0.0098,5,0.144,-9.069,1,0.225,174.954,4,0.77
837,"Sam Beam, Jesca Hoop",Sailor to Siren,4751phEtXstPOxH454IEbO,Saved,0.371,0.476,195200,0.331,4751phEtXstPOxH454IEbO,0.000488,1,0.0904,-10.568,1,0.0389,171.492,4,0.472
838,Bon Iver,8 (circle),47IklCMgkgWvI4jpkdrop0,Saved,0.911,0.404,309013,0.408,47IklCMgkgWvI4jpkdrop0,0.0512,9,0.117,-10.77,1,0.0349,125.004,4,0.0723
839,Bon Iver,____45_____,14iePHBA4OZzeMp0gtMehM,Saved,0.971,0.41,166107,0.121,14iePHBA4OZzeMp0gtMehM,0.0136,2,0.148,-15.473,1,0.0575,86.359,3,0.177
840,Bahamas,No Wrong,3O6PKU9GItkWxj1aStCmUl,Saved,0.767,0.764,229093,0.237,3O6PKU9GItkWxj1aStCmUl,0.000332,0,0.114,-9.056,1,0.0931,118.728,4,0.325
841,"Cold War Kids, Bishop Briggs",So Tied Up,3msS7xaelR4Oa0n7IwHkgF,Saved,0.0309,0.587,189507,0.894,3msS7xaelR4Oa0n7IwHkgF,2.15e-05,0,0.179,-4.184,0,0.0402,104.993,4,0.81
842,Wild Child,Think It Over,0G0zeYn6W0B2T3EIPwuaxT,Saved,0.201,0.781,234880,0.424,0G0zeYn6W0B2T3EIPwuaxT,0.0,2,0.145,-8.583,1,0.0357,108.008,4,0.194
843,The Dip,Atlas,5nHASDdR9qnAzUInjUlzUK,Saved,0.306,0.456,225173,0.672,5nHASDdR9qnAzUInjUlzUK,1.41e-05,10,0.484,-6.868,1,0.0305,162.735,4,0.908
844,The Rubens,Million Man,30BDs1iqVDgdkqRPadbZJC,Saved,0.203,0.472,192107,0.544,30BDs1iqVDgdkqRPadbZJC,0.0,9,0.0986,-5.611,1,0.0997,98.873,4,0.312
845,Cullah,Drums of War to Drums of Peace,6MLYT3EsK4CSDkQ7IBcItc,Saved,0.15,0.243,247617,0.951,6MLYT3EsK4CSDkQ7IBcItc,3.83e-06,7,0.089,-5.196,1,0.528,149.868,4,0.338
846,Lucy Dacus,Map On A Wall,7biA5cfHZ8dkWo6MDqojXT,Saved,0.0736,0.326,448472,0.25,7biA5cfHZ8dkWo6MDqojXT,0.0094,2,0.105,-10.109,1,0.0299,144.583,4,0.0462
847,Lucy Dacus,Strange Torpedo,07rSntYmr9GLnCz6wFJoSS,Saved,0.00486,0.538,264386,0.752,07rSntYmr9GLnCz6wFJoSS,0.638,11,0.0653,-5.69,0,0.0431,138.995,4,0.241
848,Lucy Dacus,Troublemaker Doppelg?nger,2BzYdX5VGhnPowrqorZRk7,Saved,0.0152,0.47,261549,0.752,2BzYdX5VGhnPowrqorZRk7,0.279,3,0.144,-5.356,1,0.0456,155.903,4,0.413
849,The Vaccines,Family Friend,549lSsU7YpmiRfHqQyUMR7,Saved,0.00111,0.308,329960,0.637,549lSsU7YpmiRfHqQyUMR7,0.348,2,0.132,-9.113,0,0.0327,82.119,4,0.547
850,The Vaccines,Wetsuit,6zZO7pgeSAe2Ba5ym0gQwl,Saved,0.00444,0.474,230240,0.742,6zZO7pgeSAe2Ba5ym0gQwl,0.00666,5,0.166,-6.233,1,0.0324,120.744,4,0.233
851,Alex Turner,It's hard to get around the wind,1XYX4JnSULbKGCi5uSjeJy,Saved,0.87,0.436,247013,0.244,1XYX4JnSULbKGCi5uSjeJy,0.000371,0,0.102,-19.096,1,0.0339,145.42,4,0.359
852,Alex Turner,Stuck on the puzzle - intro,2T93gkzGo8Jy0v0SByKPws,Saved,0.953,0.391,53760,0.179,2T93gkzGo8Jy0v0SByKPws,0.0376,4,0.355,-17.713,1,0.0531,78.814,4,0.406
853,Run The Jewels,"Lie, Cheat, Steal",3UN6UkL6M0l8vfZS7OffZ6,Saved,0.0418,0.523,208467,0.721,3UN6UkL6M0l8vfZS7OffZ6,0.0,4,0.273,-7.131,0,0.39,166.102,4,0.343
854,"Run The Jewels, Trina",Panther Like a Panther (Miracle Mix) [feat. Trina],76TPfVMRdL8SpAzWPC9iUr,Saved,0.0754,0.68,221173,0.734,76TPfVMRdL8SpAzWPC9iUr,0.0,5,0.0787,-6.771,1,0.284,163.847,4,0.757
855,"The Barr Brothers, Lucius",Defibrillation,5Pn6tENceHpaW6uWtzSwnh,Saved,0.634,0.531,333533,0.565,5Pn6tENceHpaW6uWtzSwnh,0.0446,9,0.113,-12.113,1,0.0321,120.058,4,0.395
856,Jaws of Love.,Love Me Like I'm Gone.,0SZIagFq4gRpa8qsPAREwT,Saved,0.85,0.457,172480,0.441,0SZIagFq4gRpa8qsPAREwT,3.64e-05,2,0.115,-9.866,1,0.0286,171.758,4,0.654
857,Caf? Tacvba,Futuro,4czY6DucD5rKY1y0uvHLws,Saved,0.0107,0.702,188877,0.613,4czY6DucD5rKY1y0uvHLws,8.44e-06,7,0.163,-7.852,1,0.0322,147.013,4,0.692
858,Sister Sparrow,Mama Knows,7kaCWJKoIz2GUB6Rslbl0p,Saved,0.444,0.569,212320,0.733,7kaCWJKoIz2GUB6Rslbl0p,0.0,5,0.0806,-3.458,1,0.0503,82.076,4,0.903
859,Courtney Barnett,Depreston,6pxEGl0dZccfjFzpF98ntj,Saved,0.0246,0.692,292853,0.467,6pxEGl0dZccfjFzpF98ntj,1.43e-05,0,0.059,-11.577,1,0.0336,126.407,4,0.422
860,OK Go,All Is Not Lost,51EmZZvgmHkd3pU1zRluak,Saved,0.0255,0.507,163520,0.955,51EmZZvgmHkd3pU1zRluak,0.000169,2,0.143,-2.957,1,0.117,125.156,4,0.364
861,Lucius,Until We Get There,3NbCjx7fzDp1YvcavL4170,Saved,0.047,0.522,208145,0.74,3NbCjx7fzDp1YvcavL4170,0.164,7,0.121,-8.738,1,0.0483,123.013,4,0.142
862,Lucius,Don't Just Sit There,4knkKGtugLdQBSRcWblfLZ,Saved,0.0436,0.443,231747,0.774,4knkKGtugLdQBSRcWblfLZ,4.8e-05,4,0.112,-5.646,1,0.0353,129.987,4,0.293
863,"Daniel Caesar, Kali Uchis",Get You (feat. Kali Uchis),7zFXmv6vqI4qOt4yGf3jYZ,Saved,0.422,0.658,278180,0.294,7zFXmv6vqI4qOt4yGf3jYZ,5.2e-05,4,0.0749,-8.533,0,0.0321,74.038,4,0.358
864,Daniel Caesar,Blessed,0KyzXQhY2yzcb1FYCHkZc2,Saved,0.824,0.448,241371,0.263,0KyzXQhY2yzcb1FYCHkZc2,1.91e-06,11,0.106,-11.98,1,0.0373,109.889,1,0.451
865,Daniel Caesar,We Find Love,1TPLsNVlofwX1txcE9gZZF,Saved,0.853,0.51,254919,0.363,1TPLsNVlofwX1txcE9gZZF,0.0,5,0.109,-8.635,1,0.0304,78.0,4,0.426
866,Rhye,Please,09C592kGYvxDfJSBnzufCU,Saved,0.926,0.721,213560,0.172,09C592kGYvxDfJSBnzufCU,0.0115,0,0.105,-12.069,1,0.0404,83.017,4,0.268
867,"Rhye, Roosevelt",Summer Days - Roosevelt Remix,41Voit0h2hfPclo2RRaX4c,Saved,0.325,0.811,208813,0.481,41Voit0h2hfPclo2RRaX4c,0.354,7,0.0747,-7.85,1,0.03,109.996,4,0.851
868,Rhye,Summer Days,67P7QngMeXMuA1qi9JqlyG,Saved,0.602,0.876,159013,0.388,67P7QngMeXMuA1qi9JqlyG,0.0134,4,0.207,-9.007,0,0.0429,98.011,4,0.662
869,Tom Brosseau,You Win Again,2wVQuYdcnIvV2SzsGh6bFI,Saved,0.912,0.603,187873,0.275,2wVQuYdcnIvV2SzsGh6bFI,0.00254,4,0.705,-11.468,1,0.109,97.46,4,0.549
870,Son Little,Blue Magic (Waikiki),3auSQjs9kylJwN0aU7S5Qc,Saved,0.269,0.736,213193,0.665,3auSQjs9kylJwN0aU7S5Qc,0.00125,1,0.162,-9.214,0,0.165,95.923,4,0.882
871,"Gary Clark Jr., Junkie XL",Come Together,45HAjqRWiNv6mMPw4NvZrU,Saved,0.00257,0.447,193714,0.788,45HAjqRWiNv6mMPw4NvZrU,1.68e-05,2,0.0744,-4.994,0,0.0464,80.04,4,0.505
872,Gregory Alan Isakov,The Stable Song - Live at Spotify House,2NnsEix2JSUkZvHqI6Tcyj,Saved,0.152,0.363,368985,0.32,2NnsEix2JSUkZvHqI6Tcyj,0.00559,2,0.439,-12.101,1,0.0307,73.461,1,0.354
873,Lake Street Dive,We All Love The Same Songs,4KVXRWhwuK7OEhHwfcBjM3,Saved,0.517,0.62,233000,0.361,4KVXRWhwuK7OEhHwfcBjM3,1.39e-05,0,0.0907,-10.954,1,0.0367,139.949,4,0.613
874,San Fermin,No Devil,26N8pmnezUKeZz6TJPzh2E,Saved,0.00533,0.551,238245,0.686,26N8pmnezUKeZz6TJPzh2E,7.8e-06,11,0.0846,-6.224,1,0.0372,144.088,4,0.619
875,The Dig,Tired of Love - Live Acoustic,2AEOuFKXKcsm0AJzf7t67c,Saved,0.638,0.337,207401,0.199,2AEOuFKXKcsm0AJzf7t67c,0.0,3,0.354,-13.075,0,0.0284,81.135,4,0.194
876,"The Tallest Man On Earth, yMusic",Love Is All,2DrSgd6JEu4r5DmFoLLplB,Saved,0.951,0.428,295395,0.281,2DrSgd6JEu4r5DmFoLLplB,0.25,2,0.111,-10.389,1,0.0287,103.296,4,0.318
877,"NEEDTOBREATHE, Serena Ryder",HARD LOVE (feat. Serena Ryder),52mfeInVtaZN7nx2WSDSJX,Saved,0.216,0.519,204000,0.888,52mfeInVtaZN7nx2WSDSJX,0.0,11,0.19,-3.416,0,0.113,80.929,4,0.578
878,NEEDTOBREATHE,CAGES,4T7q1HX7fMdUaTvmDqqmjc,Saved,0.151,0.463,244013,0.466,4T7q1HX7fMdUaTvmDqqmjc,0.0019,3,0.118,-9.561,1,0.0359,137.578,4,0.253
879,NEEDTOBREATHE,WAITING,3mxITxLXFAVdQI4NaX8OwU,Saved,0.0103,0.46,201173,0.798,3mxITxLXFAVdQI4NaX8OwU,0.00116,7,0.109,-5.855,0,0.0495,105.983,4,0.419
880,NEEDTOBREATHE,COUNT ON ME,0dR5Oi45RyyOWv6yyG3iHF,Saved,0.494,0.485,197733,0.53,0dR5Oi45RyyOWv6yyG3iHF,5.01e-05,1,0.124,-6.374,1,0.0278,151.191,3,0.142
881,The Districts,If Before I Wake,2ZXf1655NlMSZ2L1bMLXsO,Saved,0.00754,0.268,176157,0.514,2ZXf1655NlMSZ2L1bMLXsO,0.0924,2,0.0806,-8.3,1,0.0323,172.868,4,0.178
882,The Districts,Ordinary Day,0lY7lvNeBASEoAzPj4Des1,Saved,0.000412,0.336,284897,0.611,0lY7lvNeBASEoAzPj4Des1,0.0526,10,0.121,-7.491,1,0.0354,143.158,4,0.498
883,The Districts,Fat Kiddo,2MnziS5jqjxae4BbjkJW3B,Saved,0.137,0.654,167061,0.365,2MnziS5jqjxae4BbjkJW3B,0.0988,2,0.0679,-9.779,1,0.0271,75.058,4,0.49
884,The National,Carin at the Liquor Store,0a4Ek9cn6NaZBhGrz4WVdw,Saved,0.594,0.54,213733,0.615,0a4Ek9cn6NaZBhGrz4WVdw,0.803,10,0.12,-9.264,1,0.034,93.17,3,0.239
885,NEEDTOBREATHE,WALKING ON WATER,0WWUC8RjWvuBTkiiFDxyQf,Saved,0.125,0.534,246933,0.784,0WWUC8RjWvuBTkiiFDxyQf,8.92e-06,0,0.0753,-6.542,1,0.0476,118.011,4,0.251
886,Auli'i Cravalho,How Far I'll Go,6mb6lVLNrcUgLnEN8QnDJd,Saved,0.649,0.571,163387,0.307,6mb6lVLNrcUgLnEN8QnDJd,0.0,1,0.178,-10.958,0,0.0499,83.72,4,0.108
887,"Christopher Jackson, Rachel House, Nicole Scherzinger, Auli'i Cravalho, Louise Bush",Where You Are,2bwSCIuNtVrQPVddCi8sOW,Saved,0.743,0.707,210320,0.656,2bwSCIuNtVrQPVddCi8sOW,0.0,4,0.172,-9.279,1,0.173,118.037,4,0.748
888,The Districts,Salt,4gIG1l3V8I7AAPmbKdptGu,Saved,0.00459,0.559,245570,0.81,4gIG1l3V8I7AAPmbKdptGu,0.551,11,0.101,-8.476,0,0.051,110.936,4,0.431
889,Gregory Alan Isakov,Virginia May,435XaJ1Mqo5Pd7AwRE7nrF,Saved,0.812,0.549,178347,0.323,435XaJ1Mqo5Pd7AwRE7nrF,6.64e-05,0,0.108,-12.783,1,0.0336,88.854,4,0.471
890,Relient K,Collapsible Lung,2gBkM4jcLz9wJLsP2r0qkz,Saved,0.0221,0.704,200867,0.562,2gBkM4jcLz9wJLsP2r0qkz,0.0,2,0.222,-8.102,1,0.0414,108.029,4,0.277
891,Major and the Monbacks,Don't Say a Word,7u3mBXWSJBLMrGKTA3DJh6,Saved,0.266,0.599,236584,0.803,7u3mBXWSJBLMrGKTA3DJh6,0.0128,10,0.258,-3.465,1,0.0558,112.578,3,0.542
892,Busty and the Bass,I Try (Living Room Session),5Ak1WawJtN2sTijFZoKQEJ,Saved,0.209,0.507,259613,0.419,5Ak1WawJtN2sTijFZoKQEJ,1.15e-06,4,0.0612,-7.039,0,0.256,153.597,4,0.503
893,Elvis Presley,Can't Help Falling in Love,44AyOl4qVkzS48vBsbNXaC,Saved,0.941,0.396,182360,0.293,44AyOl4qVkzS48vBsbNXaC,0.000196,2,0.105,-14.062,1,0.0275,100.307,3,0.343
894,"Otis Redding, Carla Thomas",Let Me Be Good to You,2CYmdZEVfHscdLkvQiUAMl,Saved,0.438,0.738,173973,0.144,2CYmdZEVfHscdLkvQiUAMl,0.000206,0,0.066,-19.669,0,0.0513,107.126,4,0.628
895,"Otis Redding, Carla Thomas",Tramp,2gFfG8Ick2LGOzFHiWOV22,Saved,0.204,0.89,181253,0.377,2gFfG8Ick2LGOzFHiWOV22,1.31e-05,5,0.0741,-12.111,1,0.0605,106.979,4,0.907
896,"Otis Redding, Carla Thomas",Tell It Like It Is,4GHbEeYb7zVvUaTUc5Dnkk,Saved,0.432,0.468,192427,0.0762,4GHbEeYb7zVvUaTUc5Dnkk,0.0,2,0.0974,-23.616,0,0.038,150.72,3,0.349
897,"Otis Redding, Carla Thomas",Lovey Dovey,1jRnSVA3PfS0BhoKylM4E2,Saved,0.25,0.873,155453,0.577,1jRnSVA3PfS0BhoKylM4E2,3.04e-05,1,0.109,-9.813,0,0.0353,117.74,4,0.969
898,"Otis Redding, Carla Thomas",New Year's Resolution,0yBiP69U5gIulPW8S5OjIc,Saved,0.668,0.546,204213,0.203,0yBiP69U5gIulPW8S5OjIc,1.63e-06,0,0.0962,-16.588,0,0.0309,156.807,3,0.594
899,"Otis Redding, Carla Thomas",Bring It on Home to Me,35uBp19uiQXgztg8NRQOkT,Saved,0.431,0.657,151840,0.263,35uBp19uiQXgztg8NRQOkT,0.0,8,0.111,-17.447,1,0.0312,95.567,3,0.883
900,"Otis Redding, Carla Thomas",Knock on Wood,5Sx26i9lDxDHTOM5YvxVOt,Saved,0.0395,0.75,172760,0.384,5Sx26i9lDxDHTOM5YvxVOt,3.46e-05,4,0.121,-12.143,1,0.0537,124.641,4,0.894
901,"Otis Redding, Carla Thomas",When Something Is Wrong with My Baby,5uTe3tCLm3NeH3JvPeqKVL,Saved,0.515,0.393,165747,0.0899,5uTe3tCLm3NeH3JvPeqKVL,0.0,1,0.315,-20.979,1,0.0318,152.498,3,0.42
902,"Otis Redding, Carla Thomas",It Takes Two,65bUBWQHR0rQjcX4jitkZA,Saved,0.572,0.666,184333,0.582,65bUBWQHR0rQjcX4jitkZA,7.63e-05,10,0.187,-13.849,1,0.0514,152.033,4,0.971
903,"Otis Redding, Carla Thomas",Are You Lonely for Me Baby,5AZyVOnPMwsylI5C5i50Q4,Saved,0.132,0.732,188627,0.264,5AZyVOnPMwsylI5C5i50Q4,1.25e-05,7,0.126,-17.241,0,0.0401,91.55,4,0.826
904,"Otis Redding, Carla Thomas","Ooh Carla, Ooh Otis",57RglyzN6QCDAyonGSQnBk,Saved,0.618,0.693,153160,0.413,57RglyzN6QCDAyonGSQnBk,0.000183,4,0.312,-13.559,1,0.0339,130.156,4,0.892
905,Otis Redding,Just One More Day,2cXfjsI8tvIVPelAstnA2C,Saved,0.892,0.459,210733,0.24,2cXfjsI8tvIVPelAstnA2C,0.00108,7,0.431,-13.761,1,0.0317,133.854,3,0.35
906,Otis Redding,It's Growing,5trrwF4iFrMwlvVhdZ3WMk,Saved,0.311,0.806,168867,0.529,5trrwF4iFrMwlvVhdZ3WMk,0.000771,2,0.0369,-9.323,1,0.0465,116.055,4,0.846
907,Otis Redding,Cigarettes and Coffee,4PFiLGx8jAzcAJxwPLUeZ9,Saved,0.232,0.483,240800,0.275,4PFiLGx8jAzcAJxwPLUeZ9,0.0,0,0.125,-13.609,1,0.0418,138.063,3,0.31
908,Otis Redding,Chain Gang,6ty2g7X2iL4DMHYyFf1xwR,Saved,0.19,0.814,179587,0.539,6ty2g7X2iL4DMHYyFf1xwR,1.05e-05,6,0.065,-10.184,0,0.0443,107.893,4,0.949
909,Otis Redding,Nobody Knows You (When You're Down and Out),5sAwWI6P48R5MTrS2GUG29,Saved,0.823,0.662,190640,0.299,5sAwWI6P48R5MTrS2GUG29,3.86e-06,1,0.0571,-13.503,1,0.0359,77.485,3,0.509
910,Otis Redding,Good to Me,5G61sSSdxkOa194K5Y306b,Saved,0.395,0.585,227960,0.226,5G61sSSdxkOa194K5Y306b,0.0,4,0.358,-12.816,1,0.0397,110.268,3,0.464
911,Otis Redding,Scratch My Back,6HSYhD3f1zhfuuMfOOnlC4,Saved,0.526,0.849,162560,0.327,6HSYhD3f1zhfuuMfOOnlC4,0.0632,6,0.0287,-13.647,1,0.0477,95.29,4,0.9
912,Otis Redding,Treat Her Right,3wXPCcuVoBVJ9wAVMogw2k,Saved,0.161,0.91,131040,0.389,3wXPCcuVoBVJ9wAVMogw2k,0.0186,7,0.0302,-11.471,1,0.0443,115.788,4,0.789
913,Otis Redding,Everybody Makes a Mistake,6NqZN8v7n4ZGhrO4Ro76Zz,Saved,0.618,0.68,203267,0.261,6NqZN8v7n4ZGhrO4Ro76Zz,2.08e-05,3,0.0798,-13.292,1,0.0373,120.921,3,0.551
914,Otis Redding,Any Ole Way,1ty0yUHZ6i6zO7J2QFBB6E,Saved,0.446,0.763,154333,0.399,1ty0yUHZ6i6zO7J2QFBB6E,0.000327,3,0.1,-10.801,1,0.0971,122.015,4,0.609
915,Otis Redding,634-5789,1MXOaFjYBxBO10tpTqnQkB,Saved,0.388,0.764,169533,0.417,1MXOaFjYBxBO10tpTqnQkB,5.97e-06,0,0.361,-11.362,1,0.074,112.198,4,0.742
916,Sky Ferreira,Easy - Music From The Motion Picture Baby Driver,6D9784CzwRHlnIHdtjsBME,Saved,0.267,0.6,267573,0.274,6D9784CzwRHlnIHdtjsBME,0.0163,9,0.106,-10.695,0,0.03,132.034,4,0.246
917,Sampha,(No One Knows Me) Like the Piano,5zOnoB8FdZudDcPX4O8WqF,Saved,0.976,0.621,218160,0.199,5zOnoB8FdZudDcPX4O8WqF,0.00186,10,0.107,-13.788,1,0.0344,128.905,4,0.178
918,Jordan Mackampa,Saint,1gT1xuNX4TRaR7kz8vHz6b,Saved,0.644,0.648,159863,0.592,1gT1xuNX4TRaR7kz8vHz6b,0.0,6,0.384,-7.903,0,0.0942,98.38,4,0.542
919,"Sam Cooke, The Soul Stirrers",That's All I Need To Know,4U5BXxVUVyyQ3uMwVk0hY3,Saved,0.78,0.477,142867,0.349,4U5BXxVUVyyQ3uMwVk0hY3,0.0,8,0.105,-13.437,1,0.0355,82.036,4,0.683
920,Portugal. The Man,Easy Tiger,3u49n658xRS0pjHxHFRkOf,Saved,0.0144,0.406,217467,0.887,3u49n658xRS0pjHxHFRkOf,0.0,11,0.369,-4.427,0,0.083,167.897,4,0.806
921,Portugal. The Man,Live in the Moment,60eOMEt3WNVX1m1jmApmnX,Saved,0.002,0.546,246787,0.583,60eOMEt3WNVX1m1jmApmnX,0.173,6,0.115,-7.317,0,0.0348,128.017,4,0.235
922,Portugal. The Man,Rich Friends,18admrko96XeSCmgD76wlM,Saved,0.00545,0.607,221627,0.881,18admrko96XeSCmgD76wlM,0.000344,8,0.285,-5.354,1,0.053,94.994,4,0.34
923,Portugal. The Man,Keep On,4wnqFGTV4268VQgCG1jn7J,Saved,0.251,0.667,203147,0.681,4wnqFGTV4268VQgCG1jn7J,0.0462,0,0.0608,-7.24,1,0.0333,139.993,4,0.783
924,Portugal. The Man,So Young,4SNtyKNyYJ8ERT7YLlnFBr,Saved,0.348,0.671,246480,0.445,4SNtyKNyYJ8ERT7YLlnFBr,5.93e-05,4,0.155,-7.842,0,0.0291,75.996,4,0.811
925,"Portugal. The Man, Fatlip",Mr Lonely (feat. Fat Lip),4IDqtpOM4wvEi4tktYprdd,Saved,0.181,0.571,262733,0.743,4IDqtpOM4wvEi4tktYprdd,0.000334,2,0.424,-8.819,0,0.0387,79.534,4,0.566
926,"Portugal. The Man, Mary Elizabeth Winstead, Zoe Manville","Noise Pollution (feat. Mary Elizabeth Winstead & Zoe Manville) - Version A, Vocal Up Mix 1.3",6E69aBnq0hr6cTGBo39cWD,Saved,0.133,0.477,225187,0.808,6E69aBnq0hr6cTGBo39cWD,0.00013,7,0.176,-2.522,0,0.0571,100.004,4,0.433
927,Portugal. The Man,Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,Saved,0.0417,0.801,163253,0.795,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754
928,Portugal. The Man,Tidal Wave,384TqRlwlMfeUAODhXfF3O,Saved,0.00648,0.551,211720,0.741,384TqRlwlMfeUAODhXfF3O,0.00603,8,0.0707,-4.245,1,0.029,79.984,4,0.399
929,Dan Auerbach,Undertow,2Zv95uoSB1H4puVfAYbovF,Saved,0.0351,0.434,203560,0.726,2Zv95uoSB1H4puVfAYbovF,0.288,7,0.476,-5.482,0,0.033,92.751,4,0.7
930,Run The Jewels,Legend Has It,4RnfMhMUMqHlrn4V6A3KfS,Saved,0.0257,0.828,205867,0.564,4RnfMhMUMqHlrn4V6A3KfS,0.0,7,0.0966,-7.084,1,0.254,120.967,4,0.467
931,Dan Auerbach,Waiting on a Song,1NoWKTDd0FnhUiIevfCU7u,Saved,0.19,0.614,169853,0.915,1NoWKTDd0FnhUiIevfCU7u,1.25e-06,4,0.0837,-3.667,1,0.0286,127.203,4,0.964
932,Otis Redding,Ole Man Trouble,6IxGVlmZlYIp0RUwKnR6oc,Saved,0.521,0.656,155987,0.32,6IxGVlmZlYIp0RUwKnR6oc,0.000294,9,0.159,-12.296,1,0.0285,74.854,4,0.64
933,Otis Redding,Respect,3XFt75z0kufdYd8AaqCRQR,Saved,0.204,0.708,131427,0.732,3XFt75z0kufdYd8AaqCRQR,3.95e-05,2,0.0357,-8.44,1,0.0432,117.065,4,0.963
934,Otis Redding,A Change Is Gonna Come,5dTrfP8uUjHyjO23PxjHi2,Saved,0.663,0.439,255533,0.299,5dTrfP8uUjHyjO23PxjHi2,1.31e-05,5,0.375,-11.322,0,0.0416,84.867,3,0.332
935,Otis Redding,Down in the Valley,3dwDG2QLddUQAEbqAD9xnd,Saved,0.498,0.785,179600,0.404,3dwDG2QLddUQAEbqAD9xnd,0.00494,7,0.106,-11.274,0,0.0453,97.483,4,0.934
936,Otis Redding,I've Been Loving You Too Long,7ESHXEn2jUfo0HYFj1xSCx,Saved,0.727,0.498,176880,0.246,7ESHXEn2jUfo0HYFj1xSCx,0.000374,9,0.0781,-13.41,1,0.0342,151.255,3,0.152
937,Otis Redding,Shake,13snzJGKyzUtWxyXsfhk5t,Saved,0.323,0.576,161667,0.555,13snzJGKyzUtWxyXsfhk5t,0.000185,0,0.107,-9.634,1,0.0774,164.788,4,0.863
938,Otis Redding,My Girl,6E0e72KGbUH0tf0kZcu6St,Saved,0.499,0.493,175427,0.408,6E0e72KGbUH0tf0kZcu6St,1.14e-05,0,0.143,-5.979,1,0.0562,203.936,4,0.674
939,Otis Redding,Wonderful World,2ZDflJFUETBGJaVnDY1Psb,Saved,0.543,0.863,191533,0.623,2ZDflJFUETBGJaVnDY1Psb,7.98e-06,3,0.03,-5.636,1,0.0369,105.492,4,0.96
940,Otis Redding,Rock Me Baby,3bmUD0LSCvR3uzFnOe2JQw,Saved,0.222,0.486,207400,0.291,3bmUD0LSCvR3uzFnOe2JQw,0.000484,10,0.337,-13.307,1,0.078,200.941,3,0.245
941,Otis Redding,(I Can't Get No) Satisfaction,4mgXXQe8XAHSChLOBoffWz,Saved,0.628,0.772,164653,0.729,4mgXXQe8XAHSChLOBoffWz,0.0169,4,0.0959,-7.934,1,0.114,146.537,4,0.867
942,Otis Redding,You Don't Miss Your Water,2gwWkMsSzKIQShoi3P6rjt,Saved,0.777,0.485,172200,0.204,2gwWkMsSzKIQShoi3P6rjt,0.0,0,0.119,-14.328,1,0.034,144.046,3,0.485
943,The Black Keys,Hell of a Season,2ONpXycQzFmWiutUm7vpIC,Saved,0.00992,0.594,225013,0.814,2ONpXycQzFmWiutUm7vpIC,0.000447,2,0.577,-6.007,1,0.0391,152.936,4,0.297
944,The Black Keys,Nova Baby,5S7kFUo496CoItemffWQb9,Saved,0.0054,0.556,207040,0.702,5S7kFUo496CoItemffWQb9,0.0,4,0.218,-5.792,0,0.0423,132.33,4,0.452
945,The Black Keys,Mind Eraser,0hzBN7DGgtjBsTyZwTTKRS,Saved,0.019,0.557,194587,0.586,0hzBN7DGgtjBsTyZwTTKRS,0.187,11,0.156,-5.743,0,0.0268,104.636,4,0.569
946,The Black Keys,Stop Stop,6DnfupwdspmFT2PYRjFH2F,Saved,0.00367,0.59,209680,0.808,6DnfupwdspmFT2PYRjFH2F,0.0185,0,0.105,-6.034,1,0.0365,125.669,4,0.374
947,The Black Keys,Sister,5LCuFER5mMzL0fGNpClksf,Saved,0.00191,0.757,205187,0.661,5LCuFER5mMzL0fGNpClksf,5.77e-05,2,0.141,-5.908,1,0.0291,111.64,4,0.617
